site_abbrev,site,date,iteration,time,observer,temp,hum,wind,plant_codon,plants_per_m2,patch_size,field notes,Multiplier,specimen_ID,Voucher Present,Project,insect_order,Misc Group,insect_family,insect_subfamily,insect_tribe,insect_genus,insect_subgenus,insect_species,insect_spp,Sex,lab notes,det_by,box,transect,Country,State,County,Latitude,Longitude,Elevation,tblPlants.Order,tblPlants.Family,tblPlants.Genus,tblPlants.Species,NonPlantDescription
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_10,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_11,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_12,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_14,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_15,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:46,S. Walters,61,52,6,camqua,6,25,,1,TW_20190424_02,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Liliales,Liliaceae,Camassia,quamash,
JF,Jefferson Farm,24-Apr-19,early,14:46,S. Walters,61,52,6,camqua,6,25,,1,TW_20190424_03,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Liliales,Liliaceae,Camassia,quamash,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_18,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,tripartitus,Halictus tripartitus,,,Q. Baine 2019,1066,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:00,D. Cappaert,61,52,6,lomnud,22,42,,1,DC_20190424_01,TRUE,Network,Diptera,,Anthomyiidae,,,,,MS1,Anthomyiidae MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,24-Apr-19,early,13:00,D. Cappaert,61,52,6,lomnud,22,42,,1,DC_20190424_05,TRUE,Network,Diptera,,Anthomyiidae,,,,,MS1,Anthomyiidae MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_19,TRUE,Network,,,,,,,,,,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
JF,Jefferson Farm,24-Apr-19,early,13:40,D. Cappaert,61,52,6,plecon,750,1050,,1,DC_20190424_20,TRUE,Network,,,,,,,,,,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Plectritis,congesta,
OW,Oxbow West,25-Apr-19,early,13:14,S. Walters,63,39,6,camqua,46,120,,1,TW_20190425_13,TRUE,Network,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,,mellifera,Apis mellifera,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Liliales,Liliaceae,Camassia,quamash,
OW,Oxbow West,25-Apr-19,early,13:00,D. Cappaert,63,39,6,micint,12,35,,1,DC_20190425_05,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,13:14,S. Walters,63,39,6,camqua,46,120,,1,TW_20190425_14,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Liliales,Liliaceae,Camassia,quamash,
OW,Oxbow West,25-Apr-19,early,13:14,S. Walters,63,39,6,camqua,46,120,,1,TW_20190425_15,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Liliales,Liliaceae,Camassia,quamash,
OW,Oxbow West,25-Apr-19,early,13:14,S. Walters,63,39,6,camqua,46,120,,1,TW_20190425_12,TRUE,Network,Coleoptera,,Coccinellidae,,,,,MS1,Coccinellidae MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Liliales,Liliaceae,Camassia,quamash,
OW,Oxbow West,25-Apr-19,early,13:14,S. Walters,63,39,6,camqua,46,120,,1,TW_20190425_16,TRUE,Network,Coleoptera,,Coccinellidae,,,,,MS1,Coccinellidae MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Liliales,Liliaceae,Camassia,quamash,
OW,Oxbow West,25-Apr-19,early,13:00,D. Cappaert,63,39,6,micint,12,35,,1,DC_20190425_04,TRUE,Network,Coleoptera,,Elateridae,,,,,MS1,Elateridae MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_11,TRUE,Network,Coleoptera,,Coccinellidae,Coccinellinae,Coccinellini,Coccinella,,septumpunctata,Coccinella septumpunctata,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:30,D. Cappaert,69,53,2,camqua,32,53,,1,DC_20190425_01,TRUE,Network,Coleoptera,,,,,,,,Coleoptera,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Liliales,Liliaceae,Camassia,quamash,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_01,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,rubicundus,Halictus rubicundus,,,Q. Baine 2019,1006,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,14:15,S. Walters,71,48,4,moeere,46,70,,1,TW_20190425_17,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS1,Lasioglossum MS1,, / weak veined,Q. Baine 2019,1032,,USA,OR,Lane,44.056149,-123.191742,117,Caryophyllales,Caryophyllaceae,Moenchia,erecta,
OW,Oxbow West,25-Apr-19,early,13:00,D. Cappaert,63,39,6,micint,12,35,,1,DC_20190425_02,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_03,TRUE,Network,Diptera,,Sarcophagidae,,,,,MS1,Sarcophagidae MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_08,TRUE,Network,Diptera,,Sarcophagidae,,,,,MS1,Sarcophagidae MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_06,TRUE,Network,Diptera,,Rhagionidae,,,Rhagio,,MS1,Rhagio MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_04,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_05,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_07,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_09,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_10,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,13:00,D. Cappaert,63,39,6,micint,12,35,,1,DC_20190425_03,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,12:31,S. Walters,69,53,2,micint,42,90,,1,TW_20190425_02,TRUE,Network,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,MS1,Toxomerus MS1,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,13:00,D. Cappaert,63,39,6,micint,12,35,,1,DC_20190425_06,TRUE,Network,Hemiptera,,,,,,,MS1,Hemiptera MS1,,Family Cercopidae (?),,,,USA,OR,Lane,44.056149,-123.191742,117,Rosales,Saxifragaceae,Micranthes,integrifolia,
OW,Oxbow West,25-Apr-19,early,13:45,S. Walters,,,,myodis,21,75,,1,MISSED,FALSE,Network,,,,,,,,,,,missed small fly,,,,USA,OR,Lane,44.056149,-123.191742,117,Lamiales,Boraginaceae,Myosotis,dicsolor,
OW,Oxbow West,25-Apr-19,early,14:10,D. Cappaert,,,,myodis,32,42,,1,MISSED,FALSE,Network,,,,,,,,,,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Lamiales,Boraginaceae,Myosotis,dicsolor,
OW,Oxbow West,25-Apr-19,early,14:40,D. Cappaert,,,,moeere,48,60,,1,MISSED,FALSE,Network,,,,,,,,,,,,,,,USA,OR,Lane,44.056149,-123.191742,117,Caryophyllales,Caryophyllaceae,Moenchia,erecta,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_01,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_02,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_03,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_04,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_06,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,TW_20190426_03,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,TW_20190426_05,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,TW_20190426_07,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,13:00,D. Cappaert,71,31,1,lomutr,14,25,,1,DC_20190426_08,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS3,Andrena MS3,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,13:48,S. Walters,78,32,2,marore,206,266,,1,TW_20190426_08,TRUE,Network,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,,mellifera,Apis mellifera,,In reference collection,,,,USA,OR,Marion,44.7884,-123.0188,131,Violales,Cucurbitaceae,Marah,oregana,
JF,Jefferson Farm,26-Apr-19,early,14:10,D. Cappaert,75,27,2,marore,215,215,,1,DC_20190426_12,TRUE,Network,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,,mellifera,Apis mellifera,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Violales,Cucurbitaceae,Marah,oregana,
JF,Jefferson Farm,26-Apr-19,early,14:10,D. Cappaert,75,27,2,marore,215,215,,1,DC_20190426_11,TRUE,Network,Hymenoptera,Anthophila,Apidae,Xylocopinae,Ceratinini,Ceratina,,acantha,Ceratina acantha,M,In reference collection,,,,USA,OR,Marion,44.7884,-123.0188,131,Violales,Cucurbitaceae,Marah,oregana,
JF,Jefferson Farm,26-Apr-19,early,12:46,S. Walters,64,33,4,valloc,1300,3000,,1,TW_20190426_02,TRUE,Network,Hymenoptera,Anthophila,Apidae,Nomadinae,Nomadini,Nomada,,MS4,Nomada MS4,,In reference collection,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Valerianella,locusta,
JF,Jefferson Farm,26-Apr-19,early,13:00,D. Cappaert,71,31,1,lomutr,14,25,,1,DC_20190426_10,TRUE,Network,Hymenoptera,Anthophila,Apidae,Nomadinae,Nomadini,Nomada,,,Nomada,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,14:13,S. Walters,75,27,2,lomutr,12,35,,1,TW_20190426_09,TRUE,Network,Hymenoptera,Anthophila,Apidae,Nomadinae,Nomadini,Nomada,,,Nomada,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,14:13,S. Walters,75,27,2,lomutr,12,35,,1,TW_20190426_11,TRUE,Network,Hymenoptera,Anthophila,Apidae,Nomadinae,Nomadini,Nomada,,,Nomada,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,14:50,S. Walters,77,39,2,lupbic,67,145,,1,TW_20190426_17,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Fabales,Fabaceae,Lupinus,bicolor,
JF,Jefferson Farm,26-Apr-19,early,12:46,S. Walters,64,33,4,valloc,1300,3000,,1,TW_20190426_01,TRUE,Network,Diptera,,Conopidae,Dalmanniinae,,Dalmannia,,MS1,Dalmannia MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Valerianella,locusta,
JF,Jefferson Farm,26-Apr-19,early,14:13,S. Walters,75,27,2,lomutr,12,35,,1,TW_20190426_12,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,,ligatus,Halictus ligatus,,,Q. Baine 2019,1086,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_05,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS1,Lasioglossum MS1,,,Q. Baine 2019,1032,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,12:30,D. Cappaert,64,33,4,lomdis,89,159,,1,DC_20190426_07,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,titusi,Lasioglossum titusi,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,dissectum,
JF,Jefferson Farm,26-Apr-19,early,14:50,S. Walters,77,39,2,lupbic,67,145,,1,TW_20190426_15,TRUE,Network,Diptera,,Anthomyiidae,,,,,MS1,Anthomyiidae MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Fabales,Fabaceae,Lupinus,bicolor,
JF,Jefferson Farm,26-Apr-19,early,14:50,S. Walters,77,39,2,lupbic,67,145,,1,TW_20190426_16,TRUE,Network,Diptera,,Anthomyiidae,,,,,MS1,Anthomyiidae MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Fabales,Fabaceae,Lupinus,bicolor,
JF,Jefferson Farm,26-Apr-19,early,14:10,D. Cappaert,75,27,2,marore,215,215,,1,DC_20190426_13,TRUE,Network,Hymenoptera,Anthophila,Megachilidae,,Osmiini,Protosmia,,rubifloris,Protosmia rubifloris,M,,L. Best 2021,1050,,USA,OR,Marion,44.7884,-123.0188,131,Violales,Cucurbitaceae,Marah,oregana,
JF,Jefferson Farm,26-Apr-19,early,13:00,D. Cappaert,71,31,1,lomutr,14,25,,1,DC_20190426_09,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,TW_20190426_06,TRUE,Network,Diptera,,Syrphidae,Eristalinae,Eristalini,Eristalis,,hirta,Eristalis hirta,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,14:13,S. Walters,75,27,2,lomutr,12,35,,1,TW_20190426_14,TRUE,Network,Diptera,,Syrphidae,Syrphinae,Paragini,Paragus,,haemorrhous,Paragus haemorrhous,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,14:13,S. Walters,75,27,2,lomutr,12,35,,1,TW_20190426_13,TRUE,Network,Diptera,,Syrphidae,Syrphinae,Toxomerini,Toxomerus,,MS1,Toxomerus MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,14:13,S. Walters,75,27,2,lomutr,12,35,,1,TW_20190426_10,TRUE,Network,Hymenoptera,,Chrysididae,,,,,MS2,Chrysididae MS2,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,utriculatum,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,TW_20190426_04,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS1,Lasioglossum MS1,, / weak veined,Q. Baine 2019,1032,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,12:46,S. Walters,64,33,4,valloc,1300,3000,,1,MISSED,FALSE,Network,,,,,,,,,,,missed,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Valerianella,locusta,
JF,Jefferson Farm,26-Apr-19,early,12:46,S. Walters,64,33,4,valloc,1300,3000,,1,MISSED,FALSE,Network,,,,,,,,,,,missed,,,,USA,OR,Marion,44.7884,-123.0188,131,Dipsacales,Valerianaceae,Valerianella,locusta,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,MISSED,FALSE,Network,,,,,,,,,,,missed,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,13:20,S. Walters,71,31,1,lomnud,43,90,,1,MISSED,FALSE,Network,,,,,,,,,,,missed,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,26-Apr-19,early,13:45,D. Cappaert,,,,myodis,50,76,,1,no visitation,FALSE,Network,,,,,,,,,,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Lamiales,Boraginaceae,Myosotis,dicsolor,
JF,Jefferson Farm,26-Apr-19,early,13:48,S. Walters,78,32,2,marore,206,266,,1,MISSED,FALSE,Network,,,,,,,,,,,"missed, orange fuzzy fly",,,,USA,OR,Marion,44.7884,-123.0188,131,Violales,Cucurbitaceae,Marah,oregana,
JF,Jefferson Farm,26-Apr-19,early,14:40,D. Cappaert,,,,lupbic,19,28,,1,no visitation,FALSE,Network,,,,,,,,,,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Fabales,Fabaceae,Lupinus,bicolor,
BH,Bald Hill,30-Apr-19,early,11:12,S. Walters,64,29,6,trisub,300,1000,,1,TW_20190430_01,TRUE,Network,Diptera,,Bombyliidae,Bombyliinae,Bombyliini,Bombylius,,major,Bombylius major,,,,,,USA,OR,Benton,44.571101,-123.352349,161,Fabales,Fabaceae,Trifolium,subterraneum,
BH,Bald Hill,30-Apr-19,early,13:00,D. Cappaert,66,21,4,trisub,280,400,,1,DC_20190430_01,TRUE,Network,Coleoptera,,,,,,,,Coleoptera,,Bad weather. Discard?,,,,USA,OR,Benton,44.571101,-123.352349,161,Fabales,Fabaceae,Trifolium,subterraneum,
BH,Bald Hill,30-Apr-19,early,11:46,S. Walters,65,20,6,ranpar,97,300,,1,TW_20190430_02,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,MS1,Lasioglossum MS1,, / weak veined,Q. Baine 2019,1032,,USA,OR,Benton,44.571101,-123.352349,161,Ranunculales,Ranunculaceae,Ranunculus,parviflorus,
BH,Bald Hill,30-Apr-19,early,12:57,S. Walters,66,21,4,myodis,222,400,,1,TW_20190430_03,TRUE,Network,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,olympiae,Lasioglossum olympiae,F,Bad weather. Discard?,,OSAC-2,,USA,OR,Benton,44.571101,-123.352349,161,Lamiales,Boraginaceae,Myosotis,dicsolor,
BH,Bald Hill,30-Apr-19,early,11:12,S. Walters,,,,trisub,300,1000,,1,MISSED,FALSE,Network,,,,,,,,,,,missed bee,,,,USA,OR,Benton,44.571101,-123.352349,161,Fabales,Fabaceae,Trifolium,subterraneum,
BH,Bald Hill,30-Apr-19,early,11:15,D. Cappaert,,,,myodis,330,480,,1,MISSED,FALSE,Network,,,,,,,,,,,,,,,USA,OR,Benton,44.571101,-123.352349,161,Lamiales,Boraginaceae,Myosotis,dicsolor,
BH,Bald Hill,30-Apr-19,early,11:45,D. Cappaert,,,,shearv,280,410,,1,MISSED,FALSE,Network,,,,,,,,,,,,,,,USA,OR,Benton,44.571101,-123.352349,161,Rubiales,Rubiaceae,Sherardia,arvensis,
JF,Jefferson Farm,08-May-19,peak,13:09,S. Walters,77,36,3,hermax,50,65,,1,TW_20190508_13,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,anisochlora,Andrena anisochlora,,Male Andrena?,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Heracleum,maximum,
JF,Jefferson Farm,08-May-19,peak,11:32,S. Walters,67,49,5,lomnud,136,250,,1,TW_20190508_06,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,08-May-19,peak,11:32,S. Walters,67,49,5,lomnud,136,250,,1,TW_20190508_07,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
JF,Jefferson Farm,08-May-19,peak,11:32,S. Walters,67,49,5,lomnud,136,250,,1,TW_20190508_08,TRUE,Network,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,,MS1,Andrena MS1,,,,,,USA,OR,Marion,44.7884,-123.0188,131,Apiales,Apiaceae,Lomatium,nudicaule,
